13:03:33 HypixelApiJoinEvent(alpha=false)
13:03:33 Connected to Hypixel
13:03:34 HypixelApiServerChangeEvent(serverName=dynamiclobby21A, serverType=PROTOTYPE, lobbyName=prototypelobby4, mode=null, map=null)
13:03:41 HypixelApiServerChangeEvent(serverName=mini183CQ, serverType=SKYBLOCK, lobbyName=null, mode=dynamic, map=Private Island)
13:03:41 Island detected: 'PRIVATE_ISLAND'
13:03:41 Island change: 'NONE' -> 'PRIVATE_ISLAND'
13:03:42 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: UNKNOWN, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini183CQ, serverType: SKYBLOCK, map: Private Island
13:22:58 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini181CF, serverType: SKYBLOCK, map: Private Island
13:22:58 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini181CF, serverType: SKYBLOCK, map: Private Island
13:22:58 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini181CF, serverType: SKYBLOCK, map: Private Island
13:22:58 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini181CF, serverType: SKYBLOCK, map: Private Island
13:22:58 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini181CF, serverType: SKYBLOCK, map: Private Island
13:22:58 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini181CF, serverType: SKYBLOCK, map: Private Island
13:25:28 HypixelApiServerChangeEvent(serverName=mini69DG, serverType=SKYBLOCK, lobbyName=null, mode=hub, map=Hub)
13:25:28 Island detected: 'HUB'
13:25:28 Island change: 'PRIVATE_ISLAND' -> 'HUB'
13:25:28 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: HUB, HypixelData.serverId: null, serverId: mini69DG, serverType: SKYBLOCK, map: Hub
13:25:28 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: HUB, HypixelData.serverId: null, serverId: mini69DG, serverType: SKYBLOCK, map: Hub
13:25:28 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: HUB, HypixelData.serverId: null, serverId: mini69DG, serverType: SKYBLOCK, map: Hub
13:25:28 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: HUB, HypixelData.serverId: null, serverId: mini69DG, serverType: SKYBLOCK, map: Hub
13:25:28 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: HUB, HypixelData.serverId: null, serverId: mini69DG, serverType: SKYBLOCK, map: Hub
13:25:28 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: HUB, HypixelData.serverId: null, serverId: mini69DG, serverType: SKYBLOCK, map: Hub
13:25:29 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: HUB, HypixelData.serverId: null, serverId: mini69DG, serverType: SKYBLOCK, map: Hub
13:25:29 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: HUB, island: HUB, HypixelData.serverId: null, serverId: mini69DG, serverType: SKYBLOCK, map: Hub
13:25:29 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: HUB, island: HUB, HypixelData.serverId: null, serverId: mini69DG, serverType: SKYBLOCK, map: Hub
13:25:29 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: HUB, island: HUB, HypixelData.serverId: null, serverId: mini69DG, serverType: SKYBLOCK, map: Hub
13:25:29 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: HUB, island: HUB, HypixelData.serverId: null, serverId: mini69DG, serverType: SKYBLOCK, map: Hub
13:25:29 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: HUB, island: HUB, HypixelData.serverId: null, serverId: mini69DG, serverType: SKYBLOCK, map: Hub
13:25:29 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: HUB, island: HUB, HypixelData.serverId: null, serverId: mini69DG, serverType: SKYBLOCK, map: Hub
13:25:29 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: HUB, island: HUB, HypixelData.serverId: null, serverId: mini69DG, serverType: SKYBLOCK, map: Hub
13:25:29 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: HUB, island: HUB, HypixelData.serverId: null, serverId: mini69DG, serverType: SKYBLOCK, map: Hub
13:25:29 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: HUB, island: HUB, HypixelData.serverId: null, serverId: mini69DG, serverType: SKYBLOCK, map: Hub
13:25:29 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: HUB, island: HUB, HypixelData.serverId: null, serverId: mini69DG, serverType: SKYBLOCK, map: Hub
13:25:29 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: HUB, island: HUB, HypixelData.serverId: null, serverId: mini69DG, serverType: SKYBLOCK, map: Hub
13:25:29 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: HUB, island: HUB, HypixelData.serverId: null, serverId: mini69DG, serverType: SKYBLOCK, map: Hub
13:25:29 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: HUB, island: HUB, HypixelData.serverId: null, serverId: mini69DG, serverType: SKYBLOCK, map: Hub
13:28:31 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: HUB, island: HUB, HypixelData.serverId: null, serverId: mini69DG, serverType: SKYBLOCK, map: Hub
13:28:31 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: HUB, island: HUB, HypixelData.serverId: null, serverId: mini69DG, serverType: SKYBLOCK, map: Hub
13:28:31 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: HUB, island: HUB, HypixelData.serverId: null, serverId: mini69DG, serverType: SKYBLOCK, map: Hub
13:28:31 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: HUB, island: HUB, HypixelData.serverId: null, serverId: mini69DG, serverType: SKYBLOCK, map: Hub
13:28:31 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: HUB, island: HUB, HypixelData.serverId: null, serverId: mini69DG, serverType: SKYBLOCK, map: Hub
13:28:31 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: HUB, island: HUB, HypixelData.serverId: null, serverId: mini69DG, serverType: SKYBLOCK, map: Hub
13:28:31 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: HUB, island: HUB, HypixelData.serverId: null, serverId: mini69DG, serverType: SKYBLOCK, map: Hub
13:28:31 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: HUB, island: HUB, HypixelData.serverId: null, serverId: mini69DG, serverType: SKYBLOCK, map: Hub
13:28:31 HypixelApiServerChangeEvent(serverName=mini190T, serverType=SKYBLOCK, lobbyName=null, mode=dungeon_hub, map=Dungeon Hub)
13:28:31 Island detected: 'DUNGEON_HUB'
13:28:31 Island change: 'HUB' -> 'DUNGEON_HUB'
13:28:31 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini190T, serverType: SKYBLOCK, map: Dungeon Hub
13:28:31 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini190T, serverType: SKYBLOCK, map: Dungeon Hub
13:28:31 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini190T, serverType: SKYBLOCK, map: Dungeon Hub
13:28:31 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini190T, serverType: SKYBLOCK, map: Dungeon Hub
13:28:31 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini190T, serverType: SKYBLOCK, map: Dungeon Hub
13:28:31 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini190T, serverType: SKYBLOCK, map: Dungeon Hub
13:28:31 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini190T, serverType: SKYBLOCK, map: Dungeon Hub
13:28:31 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini190T, serverType: SKYBLOCK, map: Dungeon Hub
13:28:31 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini190T, serverType: SKYBLOCK, map: Dungeon Hub
13:28:31 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini190T, serverType: SKYBLOCK, map: Dungeon Hub
13:28:31 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: DUNGEON_HUB, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini190T, serverType: SKYBLOCK, map: Dungeon Hub
13:28:31 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: DUNGEON_HUB, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini190T, serverType: SKYBLOCK, map: Dungeon Hub
13:28:31 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: DUNGEON_HUB, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini190T, serverType: SKYBLOCK, map: Dungeon Hub
13:28:32 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: DUNGEON_HUB, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini190T, serverType: SKYBLOCK, map: Dungeon Hub
13:28:32 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: DUNGEON_HUB, island: DUNGEON_HUB, HypixelData.serverId: null, serverId: mini190T, serverType: SKYBLOCK, map: Dungeon Hub
13:29:44 HypixelApiServerChangeEvent(serverName=mini192DP, serverType=SKYBLOCK, lobbyName=null, mode=dungeon, map=Dungeon)
13:29:44 Island detected: 'CATACOMBS'
13:29:44 Island change: 'DUNGEON_HUB' -> 'CATACOMBS'
13:29:44 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: DUNGEON_HUB, island: CATACOMBS, HypixelData.serverId: null, serverId: mini192DP, serverType: SKYBLOCK, map: Dungeon
13:29:44 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: DUNGEON_HUB, island: CATACOMBS, HypixelData.serverId: null, serverId: mini192DP, serverType: SKYBLOCK, map: Dungeon
13:29:44 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: DUNGEON_HUB, island: CATACOMBS, HypixelData.serverId: null, serverId: mini192DP, serverType: SKYBLOCK, map: Dungeon
13:29:44 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: DUNGEON_HUB, island: CATACOMBS, HypixelData.serverId: null, serverId: mini192DP, serverType: SKYBLOCK, map: Dungeon
13:29:44 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: DUNGEON_HUB, island: CATACOMBS, HypixelData.serverId: null, serverId: mini192DP, serverType: SKYBLOCK, map: Dungeon
13:29:44 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: DUNGEON_HUB, island: CATACOMBS, HypixelData.serverId: null, serverId: mini192DP, serverType: SKYBLOCK, map: Dungeon
13:29:44 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: DUNGEON_HUB, island: CATACOMBS, HypixelData.serverId: null, serverId: mini192DP, serverType: SKYBLOCK, map: Dungeon
13:29:44 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: DUNGEON_HUB, island: CATACOMBS, HypixelData.serverId: null, serverId: mini192DP, serverType: SKYBLOCK, map: Dungeon
13:29:44 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: DUNGEON_HUB, island: CATACOMBS, HypixelData.serverId: null, serverId: mini192DP, serverType: SKYBLOCK, map: Dungeon
13:29:44 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: DUNGEON_HUB, island: CATACOMBS, HypixelData.serverId: null, serverId: mini192DP, serverType: SKYBLOCK, map: Dungeon
13:29:44 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: DUNGEON_HUB, island: CATACOMBS, HypixelData.serverId: null, serverId: mini192DP, serverType: SKYBLOCK, map: Dungeon
13:29:44 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: CATACOMBS, HypixelData.serverId: null, serverId: mini192DP, serverType: SKYBLOCK, map: Dungeon
13:29:44 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: CATACOMBS, HypixelData.serverId: null, serverId: mini192DP, serverType: SKYBLOCK, map: Dungeon
13:29:44 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: CATACOMBS, HypixelData.serverId: null, serverId: mini192DP, serverType: SKYBLOCK, map: Dungeon
13:29:44 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: CATACOMBS, HypixelData.serverId: null, serverId: mini192DP, serverType: SKYBLOCK, map: Dungeon
13:29:44 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: CATACOMBS, HypixelData.serverId: null, serverId: mini192DP, serverType: SKYBLOCK, map: Dungeon
13:29:44 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: CATACOMBS, HypixelData.serverId: null, serverId: mini192DP, serverType: SKYBLOCK, map: Dungeon
13:29:44 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: CATACOMBS, HypixelData.serverId: null, serverId: mini192DP, serverType: SKYBLOCK, map: Dungeon
13:29:44 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: CATACOMBS, HypixelData.serverId: null, serverId: mini192DP, serverType: SKYBLOCK, map: Dungeon
13:29:44 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: CATACOMBS, HypixelData.serverId: null, serverId: mini192DP, serverType: SKYBLOCK, map: Dungeon
13:29:45 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: CATACOMBS, HypixelData.serverId: null, serverId: mini192DP, serverType: SKYBLOCK, map: Dungeon
13:36:21 HypixelApiServerChangeEvent(serverName=mini13AP, serverType=SKYBLOCK, lobbyName=null, mode=dungeon, map=Dungeon)
13:36:21 Island detected: 'CATACOMBS'
13:36:21 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: CATACOMBS, HypixelData.serverId: null, serverId: mini13AP, serverType: SKYBLOCK, map: Dungeon
13:36:21 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: CATACOMBS, HypixelData.serverId: null, serverId: mini13AP, serverType: SKYBLOCK, map: Dungeon
13:36:21 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: CATACOMBS, HypixelData.serverId: null, serverId: mini13AP, serverType: SKYBLOCK, map: Dungeon
13:36:21 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: CATACOMBS, HypixelData.serverId: null, serverId: mini13AP, serverType: SKYBLOCK, map: Dungeon
13:36:21 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: CATACOMBS, HypixelData.serverId: null, serverId: mini13AP, serverType: SKYBLOCK, map: Dungeon
13:36:21 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: CATACOMBS, HypixelData.serverId: null, serverId: mini13AP, serverType: SKYBLOCK, map: Dungeon
13:36:21 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: CATACOMBS, HypixelData.serverId: null, serverId: mini13AP, serverType: SKYBLOCK, map: Dungeon
13:36:21 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: CATACOMBS, HypixelData.serverId: null, serverId: mini13AP, serverType: SKYBLOCK, map: Dungeon
13:36:21 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: CATACOMBS, HypixelData.serverId: null, serverId: mini13AP, serverType: SKYBLOCK, map: Dungeon
13:36:21 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: CATACOMBS, HypixelData.serverId: null, serverId: mini13AP, serverType: SKYBLOCK, map: Dungeon
13:36:21 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: CATACOMBS, HypixelData.serverId: null, serverId: mini13AP, serverType: SKYBLOCK, map: Dungeon
13:36:21 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: CATACOMBS, HypixelData.serverId: null, serverId: mini13AP, serverType: SKYBLOCK, map: Dungeon
13:36:21 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: CATACOMBS, HypixelData.serverId: null, serverId: mini13AP, serverType: SKYBLOCK, map: Dungeon
13:36:21 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: CATACOMBS, HypixelData.serverId: null, serverId: mini13AP, serverType: SKYBLOCK, map: Dungeon
13:36:21 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: CATACOMBS, HypixelData.serverId: null, serverId: mini13AP, serverType: SKYBLOCK, map: Dungeon
13:36:21 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: CATACOMBS, HypixelData.serverId: null, serverId: mini13AP, serverType: SKYBLOCK, map: Dungeon
13:36:21 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: CATACOMBS, HypixelData.serverId: null, serverId: mini13AP, serverType: SKYBLOCK, map: Dungeon
13:36:21 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: CATACOMBS, HypixelData.serverId: null, serverId: mini13AP, serverType: SKYBLOCK, map: Dungeon
13:36:21 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: CATACOMBS, HypixelData.serverId: null, serverId: mini13AP, serverType: SKYBLOCK, map: Dungeon
13:36:21 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: CATACOMBS, HypixelData.serverId: null, serverId: mini13AP, serverType: SKYBLOCK, map: Dungeon
13:36:21 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: CATACOMBS, HypixelData.serverId: null, serverId: mini13AP, serverType: SKYBLOCK, map: Dungeon
13:39:42 Disconnected
13:39:52 HypixelApiJoinEvent(alpha=false)
13:39:52 Connected to Hypixel
13:39:52 ERROR: HypixelData.skyBlock: false, inSkyblock: false, HypixelData.hypixelLive: false, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: NONE, HypixelData.serverId: null, serverId: null, serverType: null, map: null
13:39:52 ERROR: HypixelData.skyBlock: false, inSkyblock: false, HypixelData.hypixelLive: false, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: NONE, HypixelData.serverId: null, serverId: null, serverType: null, map: null
13:39:52 ERROR: HypixelData.skyBlock: false, inSkyblock: false, HypixelData.hypixelLive: false, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: NONE, HypixelData.serverId: null, serverId: null, serverType: null, map: null
13:39:52 ERROR: HypixelData.skyBlock: false, inSkyblock: false, HypixelData.hypixelLive: false, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: NONE, HypixelData.serverId: null, serverId: null, serverType: null, map: null
13:39:52 ERROR: HypixelData.skyBlock: false, inSkyblock: false, HypixelData.hypixelLive: false, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: NONE, HypixelData.serverId: null, serverId: null, serverType: null, map: null
13:39:52 ERROR: HypixelData.skyBlock: false, inSkyblock: false, HypixelData.hypixelLive: false, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: NONE, HypixelData.serverId: null, serverId: null, serverType: null, map: null
13:39:52 ERROR: HypixelData.skyBlock: false, inSkyblock: false, HypixelData.hypixelLive: false, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: NONE, HypixelData.serverId: null, serverId: null, serverType: null, map: null
13:39:52 ERROR: HypixelData.skyBlock: false, inSkyblock: false, HypixelData.hypixelLive: false, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: NONE, HypixelData.serverId: null, serverId: null, serverType: null, map: null
13:39:52 ERROR: HypixelData.skyBlock: false, inSkyblock: false, HypixelData.hypixelLive: false, inHypixel: true, HypixelData.skyBlockIsland: CATACOMBS, island: NONE, HypixelData.serverId: null, serverId: null, serverType: null, map: null
