10:01:09 HypixelApiJoinEvent(alpha=false)
10:01:09 Connected to Hypixel
10:01:12 HypixelApiServerChangeEvent(serverName=dynamiclobby22H, serverType=PROTOTYPE, lobbyName=prototypelobby3, mode=null, map=null)
10:01:19 HypixelApiServerChangeEvent(serverName=mini63CB, serverType=SKYBLOCK, lobbyName=null, mode=dynamic, map=Private Island)
10:01:19 Island detected: 'PRIVATE_ISLAND'
10:01:19 Island change: 'NONE' -> 'PRIVATE_ISLAND'
10:01:19 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini63CB, serverType: SKYBLOCK, map: Private Island
11:01:28 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini94BF, serverType: SKYBLOCK, map: Private Island
11:01:28 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini94BF, serverType: SKYBLOCK, map: Private Island
11:01:28 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini94BF, serverType: SKYBLOCK, map: Private Island
11:01:28 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini94BF, serverType: SKYBLOCK, map: Private Island
11:01:28 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini94BF, serverType: SKYBLOCK, map: Private Island
11:01:28 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini94BF, serverType: SKYBLOCK, map: Private Island
11:01:28 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini94BF, serverType: SKYBLOCK, map: Private Island
11:01:28 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini94BF, serverType: SKYBLOCK, map: Private Island
11:01:28 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini94BF, serverType: SKYBLOCK, map: Private Island
11:01:28 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini94BF, serverType: SKYBLOCK, map: Private Island
11:01:28 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini94BF, serverType: SKYBLOCK, map: Private Island
11:01:28 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini94BF, serverType: SKYBLOCK, map: Private Island
11:01:28 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini94BF, serverType: SKYBLOCK, map: Private Island
11:01:28 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini94BF, serverType: SKYBLOCK, map: Private Island
11:01:28 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini94BF, serverType: SKYBLOCK, map: Private Island
11:01:28 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini94BF, serverType: SKYBLOCK, map: Private Island
11:01:29 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini94BF, serverType: SKYBLOCK, map: Private Island
11:01:29 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini94BF, serverType: SKYBLOCK, map: Private Island
11:03:32 HypixelApiServerChangeEvent(serverName=mini96AT, serverType=SKYBLOCK, lobbyName=null, mode=combat_3, map=The End)
11:03:32 Island detected: 'THE_END'
11:03:32 Island change: 'PRIVATE_ISLAND' -> 'THE_END'
11:03:32 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: THE_END, HypixelData.serverId: null, serverId: mini96AT, serverType: SKYBLOCK, map: The End
11:03:32 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: THE_END, HypixelData.serverId: null, serverId: mini96AT, serverType: SKYBLOCK, map: The End
11:03:32 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: THE_END, HypixelData.serverId: null, serverId: mini96AT, serverType: SKYBLOCK, map: The End
11:03:32 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: THE_END, HypixelData.serverId: null, serverId: mini96AT, serverType: SKYBLOCK, map: The End
11:03:32 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: THE_END, HypixelData.serverId: null, serverId: mini96AT, serverType: SKYBLOCK, map: The End
11:03:32 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: THE_END, HypixelData.serverId: null, serverId: mini96AT, serverType: SKYBLOCK, map: The End
11:03:32 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: THE_END, HypixelData.serverId: null, serverId: mini96AT, serverType: SKYBLOCK, map: The End
11:03:32 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: THE_END, HypixelData.serverId: null, serverId: mini96AT, serverType: SKYBLOCK, map: The End
11:03:32 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: THE_END, HypixelData.serverId: null, serverId: mini96AT, serverType: SKYBLOCK, map: The End
11:03:32 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: THE_END, HypixelData.serverId: null, serverId: mini96AT, serverType: SKYBLOCK, map: The End
11:03:32 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: THE_END, HypixelData.serverId: null, serverId: mini96AT, serverType: SKYBLOCK, map: The End
11:03:32 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: THE_END, HypixelData.serverId: null, serverId: mini96AT, serverType: SKYBLOCK, map: The End
11:03:32 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: THE_END, HypixelData.serverId: null, serverId: mini96AT, serverType: SKYBLOCK, map: The End
11:03:32 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: THE_END, HypixelData.serverId: null, serverId: mini96AT, serverType: SKYBLOCK, map: The End
11:03:33 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: THE_END, HypixelData.serverId: null, serverId: mini96AT, serverType: SKYBLOCK, map: The End
11:03:33 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: THE_END, HypixelData.serverId: null, serverId: mini96AT, serverType: SKYBLOCK, map: The End
11:03:33 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: THE_END, HypixelData.serverId: null, serverId: mini96AT, serverType: SKYBLOCK, map: The End
11:03:33 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: THE_END, island: THE_END, HypixelData.serverId: null, serverId: mini96AT, serverType: SKYBLOCK, map: The End
11:03:33 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: THE_END, island: THE_END, HypixelData.serverId: null, serverId: mini96AT, serverType: SKYBLOCK, map: The End
11:03:33 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: THE_END, island: THE_END, HypixelData.serverId: null, serverId: mini96AT, serverType: SKYBLOCK, map: The End
11:03:33 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: THE_END, island: THE_END, HypixelData.serverId: null, serverId: mini96AT, serverType: SKYBLOCK, map: The End
11:03:33 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: THE_END, island: THE_END, HypixelData.serverId: null, serverId: mini96AT, serverType: SKYBLOCK, map: The End
11:03:33 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: THE_END, island: THE_END, HypixelData.serverId: null, serverId: mini96AT, serverType: SKYBLOCK, map: The End
11:03:33 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: THE_END, island: THE_END, HypixelData.serverId: null, serverId: mini96AT, serverType: SKYBLOCK, map: The End
11:03:33 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: THE_END, island: THE_END, HypixelData.serverId: null, serverId: mini96AT, serverType: SKYBLOCK, map: The End
11:03:33 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: THE_END, island: THE_END, HypixelData.serverId: null, serverId: mini96AT, serverType: SKYBLOCK, map: The End
11:03:33 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: THE_END, island: THE_END, HypixelData.serverId: null, serverId: mini96AT, serverType: SKYBLOCK, map: The End
11:03:33 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: THE_END, island: THE_END, HypixelData.serverId: null, serverId: mini96AT, serverType: SKYBLOCK, map: The End
11:03:33 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: THE_END, island: THE_END, HypixelData.serverId: null, serverId: mini96AT, serverType: SKYBLOCK, map: The End
11:03:33 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: THE_END, island: THE_END, HypixelData.serverId: null, serverId: mini96AT, serverType: SKYBLOCK, map: The End
11:03:33 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: THE_END, island: THE_END, HypixelData.serverId: null, serverId: mini96AT, serverType: SKYBLOCK, map: The End
11:03:33 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: THE_END, island: THE_END, HypixelData.serverId: null, serverId: mini96AT, serverType: SKYBLOCK, map: The End
11:04:18 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: THE_END, island: THE_END, HypixelData.serverId: null, serverId: mini96AT, serverType: SKYBLOCK, map: The End
11:04:18 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: THE_END, island: THE_END, HypixelData.serverId: null, serverId: mini96AT, serverType: SKYBLOCK, map: The End
11:04:18 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: THE_END, island: THE_END, HypixelData.serverId: null, serverId: mini96AT, serverType: SKYBLOCK, map: The End
11:04:18 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: THE_END, island: THE_END, HypixelData.serverId: null, serverId: mini96AT, serverType: SKYBLOCK, map: The End
11:04:18 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: THE_END, island: THE_END, HypixelData.serverId: null, serverId: mini96AT, serverType: SKYBLOCK, map: The End
11:04:18 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: THE_END, island: THE_END, HypixelData.serverId: null, serverId: mini96AT, serverType: SKYBLOCK, map: The End
11:04:18 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: THE_END, island: THE_END, HypixelData.serverId: null, serverId: mini96AT, serverType: SKYBLOCK, map: The End
11:04:18 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: THE_END, island: THE_END, HypixelData.serverId: null, serverId: mini96AT, serverType: SKYBLOCK, map: The End
11:04:18 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: THE_END, island: THE_END, HypixelData.serverId: null, serverId: mini96AT, serverType: SKYBLOCK, map: The End
11:04:18 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: THE_END, island: THE_END, HypixelData.serverId: null, serverId: mini96AT, serverType: SKYBLOCK, map: The End
11:04:18 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: THE_END, island: THE_END, HypixelData.serverId: null, serverId: mini96AT, serverType: SKYBLOCK, map: The End
11:04:18 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: THE_END, island: THE_END, HypixelData.serverId: null, serverId: mini96AT, serverType: SKYBLOCK, map: The End
11:04:18 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: THE_END, island: THE_END, HypixelData.serverId: null, serverId: mini96AT, serverType: SKYBLOCK, map: The End
11:04:18 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: THE_END, island: THE_END, HypixelData.serverId: null, serverId: mini96AT, serverType: SKYBLOCK, map: The End
11:04:18 HypixelApiServerChangeEvent(serverName=mini242U, serverType=SKYBLOCK, lobbyName=null, mode=dynamic, map=Private Island)
11:04:18 Island detected: 'PRIVATE_ISLAND'
11:04:18 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: THE_END, HypixelData.serverId: null, serverId: mini242U, serverType: SKYBLOCK, map: Private Island
11:04:18 Island change: 'THE_END' -> 'PRIVATE_ISLAND'
11:04:18 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini242U, serverType: SKYBLOCK, map: Private Island
11:04:18 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini242U, serverType: SKYBLOCK, map: Private Island
11:04:18 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini242U, serverType: SKYBLOCK, map: Private Island
11:04:18 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini242U, serverType: SKYBLOCK, map: Private Island
11:04:18 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini242U, serverType: SKYBLOCK, map: Private Island
11:04:19 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini242U, serverType: SKYBLOCK, map: Private Island
11:04:19 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini242U, serverType: SKYBLOCK, map: Private Island
11:04:19 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini242U, serverType: SKYBLOCK, map: Private Island
11:04:19 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini242U, serverType: SKYBLOCK, map: Private Island
11:04:19 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini242U, serverType: SKYBLOCK, map: Private Island
11:04:19 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini242U, serverType: SKYBLOCK, map: Private Island
11:04:19 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini242U, serverType: SKYBLOCK, map: Private Island
11:04:19 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini242U, serverType: SKYBLOCK, map: Private Island
11:04:19 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini242U, serverType: SKYBLOCK, map: Private Island
11:04:19 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini242U, serverType: SKYBLOCK, map: Private Island
11:04:19 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini242U, serverType: SKYBLOCK, map: Private Island
11:04:19 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini242U, serverType: SKYBLOCK, map: Private Island
11:04:19 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini242U, serverType: SKYBLOCK, map: Private Island
11:04:19 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini242U, serverType: SKYBLOCK, map: Private Island
11:04:19 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini242U, serverType: SKYBLOCK, map: Private Island
11:04:19 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini242U, serverType: SKYBLOCK, map: Private Island
11:04:19 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: PRIVATE_ISLAND, HypixelData.serverId: null, serverId: mini242U, serverType: SKYBLOCK, map: Private Island
11:16:27 HypixelApiServerChangeEvent(serverName=mini61BN, serverType=SKYBLOCK, lobbyName=null, mode=hub, map=Hub)
11:16:27 Island detected: 'HUB'
11:16:27 Island change: 'PRIVATE_ISLAND' -> 'HUB'
11:16:27 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: HUB, HypixelData.serverId: null, serverId: mini61BN, serverType: SKYBLOCK, map: Hub
11:16:27 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: HUB, HypixelData.serverId: null, serverId: mini61BN, serverType: SKYBLOCK, map: Hub
11:16:27 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: HUB, HypixelData.serverId: null, serverId: mini61BN, serverType: SKYBLOCK, map: Hub
11:16:27 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: HUB, HypixelData.serverId: null, serverId: mini61BN, serverType: SKYBLOCK, map: Hub
11:16:27 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: HUB, HypixelData.serverId: null, serverId: mini61BN, serverType: SKYBLOCK, map: Hub
11:16:27 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: HUB, HypixelData.serverId: null, serverId: mini61BN, serverType: SKYBLOCK, map: Hub
11:16:27 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: HUB, HypixelData.serverId: null, serverId: mini61BN, serverType: SKYBLOCK, map: Hub
11:16:27 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: HUB, HypixelData.serverId: null, serverId: mini61BN, serverType: SKYBLOCK, map: Hub
11:16:27 ERROR: HypixelData.skyBlock: false, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: PRIVATE_ISLAND, island: HUB, HypixelData.serverId: null, serverId: mini61BN, serverType: SKYBLOCK, map: Hub
11:16:27 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: HUB, HypixelData.serverId: null, serverId: mini61BN, serverType: SKYBLOCK, map: Hub
11:16:27 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: HUB, HypixelData.serverId: null, serverId: mini61BN, serverType: SKYBLOCK, map: Hub
11:16:28 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: HUB, HypixelData.serverId: null, serverId: mini61BN, serverType: SKYBLOCK, map: Hub
11:16:28 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: HUB, HypixelData.serverId: null, serverId: mini61BN, serverType: SKYBLOCK, map: Hub
11:16:28 ERROR: HypixelData.skyBlock: true, inSkyblock: true, HypixelData.hypixelLive: true, inHypixel: true, HypixelData.skyBlockIsland: NONE, island: HUB, HypixelData.serverId: null, serverId: mini61BN, serverType: SKYBLOCK, map: Hub
